id,id,full_name,sex,birth_year,city,state,country,continent,latitude,longitude,occupation,industry,domain,article_languages,page_views,average_views,historical_popularity_index
9974,4074,Henrietta Maria of France,Female,1609,Louvre,,France,Europe,48.86111,2.33639,Companion,Companions,Public Figure,32,1125806,35181,23.9059
9855,5206,Aleksei Leonov,Male,1934,Listvyanka,,Russia,Europe,,,Astronaut,Explorers,Exploration,44,813199,18482,23.2808
7146,9530,Yeardley Smith,Female,1964,Paris,,France,Europe,48.8567,2.3508,Actor,Film And Theatre,Arts,27,1968924,72923,18.5323
1708,4749,Gheorghe Gheorghiu-Dej,Male,1901,Bârlad,,Romania,Europe,46.21667,27.66667,Politician,Government,Institutions,29,761307,26252,23.5528
2642,3649,Danny DeVito,Male,1944,Neptune City,NJ,United States,North America,40.20021,-74.03362,Actor,Film And Theatre,Arts,47,10400535,221288,24.1504
9470,35,Virgil,Male,-70,Mantua,,Italy,Europe,45.11667,10.78333,Writer,Language,Humanities,114,9154149,80300,29.8811
3236,6743,Kylie Minogue,Female,1968,Melbourne,,Australia,Oceania,-37.81361,144.96306,Singer,Music,Arts,77,18946497,246058,22.3804
8109,4973,Fats Domino,Male,1928,New Orleans,LA,United States,North America,29.95,-90.06667,Musician,Music,Arts,30,2980282,99343,23.4232
2002,8794,Sean Combs,Male,1969,New York,NY,United States,North America,40.80903,-73.94837,Musician,Music,Arts,34,16758547,492898,19.9677
7899,3060,Mustafa II,Male,1664,Edirne,,Turkey,Asia,41.66667,26.566670000000002,Politician,Government,Institutions,43,827600,19247,24.4734
3417,5513,Anton Drexler,Male,1884,Munich,,Germany,Europe,48.13333,11.56667,Politician,Government,Institutions,26,905533,34828,23.1146
2284,10639,Aleksandar Kolarov,Male,1985,Belgrade,,Serbia,Europe,44.81667,20.46667,Soccer Player,Team Sports,Sports,33,2146174,65036,15.9981
6626,165,Khufu,Male,-2600,Other,,Unknown,,,,Politician,Government,Institutions,52,3397134,65330,28.2012
10840,3296,Pope Pius VIII,Male,1761,Cingoli,,Italy,Europe,43.36667,13.21667,Religious Figure,Religion,Institutions,61,993177,16282,24.3354
9621,2266,Erwin Schrödinger,Male,1887,Vienna,,Austria,Europe,48.2,16.366670000000006,Physicist,Natural Sciences,Science & Technology,92,8759149,95208,24.934
4016,7702,Patsy Cline,Female,1932,Winchester,VA,United States,North America,39.18333,-78.16667,Singer,Music,Arts,27,3974514,147204,21.5611
8022,10087,Manuel Rivera-Ortiz,Male,1968,Guayama,,Puerto Rico,North America,17.97417,-66.11,Photographer,Fine Arts,Arts,42,153231,3648,17.3614
11003,9293,Arjen Robben,Male,1984,Bedum,,Netherlands,Europe,53.3,6.6,Soccer Player,Team Sports,Sports,58,12987276,223919,19.0101
5945,8776,Yelena Bonner,Female,1923,Merv,,Turkmenistan,Asia,37.66278,62.1925,Social Activist,Activism,Public Figure,27,233378,8644,20.0005
2534,8134,Quett Masire,Male,1925,Kanye,,Botswana,Africa,-24.98333,25.35,Politician,Government,Institutions,30,123751,4125,20.9691
4344,8129,Mira Furlan,Female,1955,Zagreb,,Croatia,Europe,45.81667,15.983329999999999,Actor,Film And Theatre,Arts,28,993378,35478,20.9788
2530,1705,Pope Honorius III,Male,1148,Rome,,Italy,Europe,41.9,12.5,Religious Figure,Religion,Institutions,53,611841,11544,25.3635
8069,6154,Alfred Radcliffe-Brown,Male,1881,Birmingham,,United Kingdom,Europe,52.483059999999995,-1.8936099999999998,Anthropologist,Social Sciences,Science & Technology,27,471309,17456,22.7636
1087,3475,Ertuğrul,Male,1198,Ahlat,,Turkey,Asia,38.75278,42.494440000000004,Politician,Government,Institutions,32,624720,19523,24.2399
3643,6322,Nicko McBrain,Male,1952,London,,United Kingdom,Europe,51.53333,-0.08333,Musician,Music,Arts,31,2446485,78919,22.6479
4433,6053,Guillaume de l'Hôpital,Male,1661,Paris,,France,Europe,48.8567,2.3508,Mathematician,Math,Science & Technology,36,264204,7339,22.8241
8477,5623,Muhammad Ali Jinnah,Male,1876,Karachi,,Pakistan,Asia,24.86,67.01,Politician,Government,Institutions,54,4200193,77781,23.0544
10848,2703,'Abdu’l-Hamid I,Male,1725,Istanbul,,Turkey,Asia,41.01224000000001,28.976020000000002,Politician,Government,Institutions,48,656000,13667,24.6752
7583,2073,Rocky Marciano,Male,1923,Brockton,MA,United States,North America,42.08333,-71.01889,Boxer,Individual Sports,Sports,37,7072537,191150,25.0778
9968,999,Vincenzo Bellini,Male,1801,Catania,,Italy,Europe,37.5,15.090279999999998,Composer,Music,Arts,48,2307688,48077,26.0479
5201,8996,Chris Martin,Male,1977,Exeter,,United Kingdom,Europe,50.71667,-3.5333300000000003,Musician,Music,Arts,49,13683632,279258,19.5646
396,5558,Ibrahim Pasha of Egypt,Male,1789,Drama,,Greece,Europe,41.15,24.133329999999997,Politician,Government,Institutions,26,793132,30505,23.0929
834,5840,Charles Greeley Abbot,Male,1872,Wilton,NH,United States,North America,42.84333,-71.735,Astronomer,Natural Sciences,Science & Technology,30,131502,4383,22.9365
10649,8000,Kiro Gligorov,Male,1917,Štip,,Republic Of Macedonia,Europe,41.7375,22.19356,Politician,Government,Institutions,33,329067,9972,21.1737
7818,3652,Irving Langmuir,Male,1881,New York,NY,United States,North America,40.69278,-73.99028,Chemist,Natural Sciences,Science & Technology,44,654447,14874,24.148000000000003
8592,6895,Paul Deschanel,Male,1855,Schaerbeek,,Belgium,Europe,50.86667,4.38333,Politician,Government,Institutions,26,636527,24482,22.288
5244,9822,Michael Carrick,Male,1981,Wallsend,,United Kingdom,Europe,54.99128,-1.5311,Soccer Player,Team Sports,Sports,52,2923005,56212,17.9317
11271,10174,Ahmed Hossam,Male,1983,Cairo,,Egypt,Africa,30.05,31.23333,Soccer Player,Team Sports,Sports,29,908950,31343,17.1746
9511,2102,Billy Wilder,Male,1906,Sucha Beskidzka,,Poland,Europe,49.73333,19.6,Film Director,Film And Theatre,Arts,45,3737918,83065,25.0561
2410,4445,Fred Hoyle,Male,1915,Gilstead,,United Kingdom,Europe,53.851000000000006,-1.815,Astronomer,Natural Sciences,Science & Technology,40,1226201,30655,23.7139
10771,11319,Addys D'Mercedes,Female,1985,Moa,,Cuba,North America,20.63972,-74.9175,Singer,Music,Arts,31,27958,902,12.2018
5218,5500,Frederik Willem de Klerk,Male,1936,Johannesburg,,South Africa,Africa,-26.204439999999998,28.04556,Politician,Government,Institutions,51,2327665,45640,23.1226
7277,10508,Hatem Ben Arfa,Male,1987,Clamart,,France,Europe,48.8014,2.2628,Soccer Player,Team Sports,Sports,33,3848585,116624,16.3593
10387,4688,Friedrich Ratzel,Male,1844,Karlsruhe,,Germany,Europe,49.009209999999996,8.40395,Politician,Government,Institutions,31,809642,26117,23.5851
10782,6356,Oliver Smithies,Male,1925,Halifax,,United Kingdom,Europe,53.725,-1.8630000000000002,Biologist,Natural Sciences,Science & Technology,34,306673,9020,22.6341
7485,10585,Rinko Kikuchi,Female,1981,Hadano,,Japan,Asia,35.36667,139.21667,Actor,Film And Theatre,Arts,27,4296328,159123,16.1473
5712,6371,Tomas Tranströmer,Male,1931,Stockholm,,Sweden,Europe,59.32944000000001,18.06861,Writer,Language,Humanities,72,1282891,17818,22.625999999999998
10313,583,Masaccio,Male,1401,San Giovanni Valdarno,,Italy,Europe,43.56444000000001,11.53278,Painter,Fine Arts,Arts,48,3069668,63951,26.7438
4239,8831,Gillian Anderson,Female,1968,Chicago,IL,United States,North America,41.83694000000001,-87.68472,Actor,Film And Theatre,Arts,42,7681270,182887,19.9036
6741,8753,Timbaland,Male,1972,Norfolk,VA,United States,North America,36.91667,-76.2,Musician,Music,Arts,44,12976379,294918,20.0411
10310,9578,Nwankwo Kanu,Male,1976,Owerri,,Nigeria,Africa,5.485,7.035,Soccer Player,Team Sports,Sports,33,2878018,87213,18.4186
6379,3967,Ferruccio Busoni,Male,1866,Empoli,,Italy,Europe,43.71667,10.95,Composer,Music,Arts,32,748433,23389,23.9609
6322,9391,Matthew Bellamy,Male,1978,Cambridge,,United Kingdom,Europe,52.205,0.11900000000000001,Musician,Music,Arts,41,8299542,202428,18.8035
4213,1934,Pope Felix IV,Male,480,Samnium,,Italy,Europe,,,Religious Figure,Religion,Institutions,53,349733,6599,25.1709
2127,10083,Yann Martel,Male,1963,Salamanca,,Spain,Europe,40.96161,-5.66761,Writer,Language,Humanities,31,1757351,56689,17.3649
4122,2618,Carl Czerny,Male,1791,Vienna,,Austria,Europe,48.2,16.366670000000006,Composer,Music,Arts,34,916409,26953,24.7252
604,11274,Sergio Pérez,Male,1990,Guadalajara,,Mexico,North America,20.66667,-103.35,Racecar Driver,Individual Sports,Sports,31,860755,27766,13.2868
3036,4552,Edward IV of England,Male,1442,Normandy,,France,Europe,49.44,1.1,Politician,Government,Institutions,52,5039951,96922,23.6545
2616,7730,Modibo Keïta,Male,1915,Bamako,,Mali,Africa,12.65,-8.0,Politician,Government,Institutions,28,250459,8945,21.5217
10811,4812,Peter Falk,Male,1927,New York,NY,United States,North America,40.7127,-74.0059,Actor,Film And Theatre,Arts,44,7123374,161895,23.5143
7834,7147,Dudley R. Herschbach,Male,1932,San Francisco-Bay Area,CA,United States,North America,37.33333,-121.9,Chemist,Natural Sciences,Science & Technology,33,224803,6812,22.1003
3602,9706,Mahmoud Jibril,Male,1952,Bani Walid,,Libyan Arab Jamahiriya,Africa,31.76667,13.983329999999999,Politician,Government,Institutions,28,394438,14087,18.1928
10294,8069,Roberto Carlos da Silva,Male,1973,Garça,Sao Paulo,Brazil,South America,-22.21528,-49.651109999999996,Soccer Player,Team Sports,Sports,56,5347640,95494,21.0707
10122,4562,Antonio Banderas,Male,1960,Málaga,,Spain,Europe,36.71944000000001,-4.42,Actor,Film And Theatre,Arts,61,16789456,275237,23.6492
9118,5706,Carole Lombard,Female,1908,Fort Wayne,IN,United States,North America,41.08045,-85.13915,Actor,Film And Theatre,Arts,31,3131939,101030,23.0077
644,7545,Blaise Compaoré,Male,1951,Ziniaré,,Burkina Faso,Africa,12.58333,-1.3,Politician,Government,Institutions,44,779474,17715,21.734
3740,4099,Richard Francis Burton,Male,1821,Torquay,,United Kingdom,Europe,50.4792,-3.5305,Explorer,Explorers,Exploration,38,1771039,46606,23.886
2192,5871,Abdullah I of Jordan,Male,1882,Mecca,,Saudi Arabia,Asia,21.41667,39.81667,Politician,Government,Institutions,38,1039153,27346,22.9216
5173,11074,Tayshaun Prince,Male,1980,Los Angeles,CA,United States,North America,33.89667,-118.225,Basketball Player,Team Sports,Sports,29,1205191,41558,14.6194
805,8163,Amélie Nothomb,Female,1967,Etterbeek,,Belgium,Europe,50.83333,4.38333,Writer,Language,Humanities,50,2758667,55173,20.9234
10495,5642,Monica Vitti,Female,1931,Rome,,Italy,Europe,41.9,12.5,Actor,Film And Theatre,Arts,27,1909749,70731,23.0441
8692,848,Seleucus I Nicator,Male,-358,Orestis (region),,Greece,Europe,,,Military Personnel,Military,Institutions,43,1094069,25443,26.2523
3548,11229,Wouter Weylandt,Male,1984,Ghent,,Belgium,Europe,51.05,3.7333300000000014,Cyclist,Individual Sports,Sports,27,1260244,46676,13.7227
2664,8848,Kelsey Grammer,Male,1955,Saint Thomas,,United States,North America,,,Actor,Film And Theatre,Arts,29,8768861,302375,19.8683
3268,4517,Andrea Gabrieli,Male,1532,Venice,,Italy,Europe,45.4375,12.33583,Composer,Music,Arts,26,268366,10322,23.6718
5264,5713,Louis Barthou,Male,1862,Oloron-Sainte-Marie,,France,Europe,43.1947,-0.6056,Politician,Government,Institutions,30,279385,9313,23.004
8846,2671,Pope Silvester III,Male,1000,Rome,,Italy,Europe,41.9,12.5,Religious Figure,Religion,Institutions,46,303751,6603,24.693
4598,45,Hannibal Barca,Male,-248,Carthage,,Tunisia,Africa,36.858059999999995,10.33083,Politician,Government,Institutions,86,18246118,212164,29.6911
3559,10655,Simon Rolfes,Male,1982,Ibbenbüren,,Germany,Europe,52.27778,7.71667,Soccer Player,Team Sports,Sports,28,692115,24718,15.9658
7722,6745,Juan Velasco Alvarado,Male,1910,Piura,,Peru,South America,-5.2,-80.63333,Politician,Government,Institutions,27,1207211,44712,22.3791
2143,9030,Chris O'Donnell,Male,1970,Chicago,IL,United States,North America,42.10611,-87.73778,Actor,Film And Theatre,Arts,34,6210552,182663,19.508
1752,11024,Eric Saade,Male,1990,Helsingborg,,Sweden,Europe,56.05,12.71667,Singer,Music,Arts,33,2417334,73253,14.800999999999998
165,7951,Jean-Michel Basquiat,Male,1960,New York,NY,United States,North America,40.69278,-73.99028,Artist,Fine Arts,Arts,31,6475510,208887,21.2335
6278,2833,Ernest Renan,Male,1823,Tréguier,,France,Europe,48.7858,-3.2311,Philosopher,Philosophy,Humanities,34,1238611,36430,24.5893
3392,7417,Artur Rasizade,Male,1935,Ganja,,Azerbaijan,Asia,40.68278,46.36056,Politician,Government,Institutions,31,263317,8494,21.8719
8430,5734,Vannevar Bush,Male,1890,Boston,MA,United States,North America,42.40833,-71.05417,Engineer,Engineering,Science & Technology,26,1298944,49959,22.9927
305,124,Tiberius,Male,-42,Rome,,Italy,Europe,41.9,12.5,Politician,Government,Institutions,75,7080121,94402,28.5326
3040,7251,Mohamed Hussein Tantawi,Male,1935,Cairo,,Egypt,Africa,30.05,31.23333,Politician,Government,Institutions,40,1470541,36764,22.0103
8154,5855,Rajiv Gandhi,Male,1944,Mumbai,,India,Asia,18.975,72.82583000000002,Politician,Government,Institutions,60,4531201,75520,22.9302
598,5919,Richard Stone,Male,1913,London,,United Kingdom,Europe,51.507220000000004,-0.1275,Economist,Social Sciences,Science & Technology,32,210685,6584,22.8935
140,1943,Manuel I of Portugal,Male,1469,Alcochete,,Portugal,Europe,38.75,-8.96667,Politician,Government,Institutions,34,1219492,35867,25.1607
10631,10369,John Higgins,Male,1975,Wishaw,,United Kingdom,Europe,55.77399000000001,-3.9189199999999995,Snooker,Individual Sports,Sports,28,542063,19359,16.7017
8751,1963,Marcus Furius Camillus,Male,-446,Other,,Unknown,Unknown,,,Politician,Government,Institutions,29,428094,14762,25.1451
10394,4888,Ilya Ehrenburg,Male,1891,Kiev,,Ukraine,Europe,50.45,30.523329999999998,Writer,Language,Humanities,28,612603,21879,23.4762
7084,7368,Mark Calaway,Male,1965,Houston,TX,United States,North America,29.76278,-95.38306,Wrestler,Individual Sports,Sports,46,36963228,803548,21.9182
6161,272,Romulus Augustus,Male,460,Other,,Unknown,,,,Religious Figure,Religion,Institutions,57,2399613,42098,27.6315
5335,3269,Kurt Georg Kiesinger,Male,1904,Ebingen,,Germany,Europe,48.21667,9.03333,Politician,Government,Institutions,48,1444043,30084,24.3544
9450,4842,Sofonisba Anguissola,Female,1532,Cremona,,Italy,Europe,45.13333,10.03333,Artist,Fine Arts,Arts,27,665327,24642,23.5026
2330,548,Noam Chomsky,Male,1928,Philadelphia,PA,United States,North America,40.05253,-75.12827,Linguist,Language,Humanities,97,15758813,162462,26.8242
1609,3402,Eric XIV of Sweden,Male,1533,Stockholm,,Sweden,Europe,59.32694,18.07167,Politician,Government,Institutions,31,625441,20176,24.2853
5767,9437,Gerard Way,Male,1977,Summit,NJ,United States,North America,40.71562,-74.36468,Singer,Music,Arts,33,6810955,206393,18.722
8717,7515,Kiefer Sutherland,Male,1966,London,,United Kingdom,Europe,51.5172,-0.17300000000000001,Actor,Film And Theatre,Arts,48,12398973,258312,21.774
3577,5169,Otto Fritz Meyerhof,Male,1884,Hanover,,Germany,Europe,52.36667,9.71667,Physician,Medicine,Science & Technology,35,213704,6106,23.3078
1528,4314,Gilles Binchois,Male,1400,Mons,,Belgium,Europe,50.45,3.95,Composer,Music,Arts,27,242753,8991,23.7834
3501,11288,Stefanía Fernández,Female,1990,Mérida,,Venezuela,South America,8.6,-71.15,Celebrity,Media Personality,Public Figure,27,1525713,56508,13.019
3261,5182,Linda McCartney,Female,1941,New York,NY,United States,North America,40.7127,-74.0059,Companion,Companions,Public Figure,27,4555291,168714,23.2977
7272,6610,Chris Cooper,Male,1951,Kansas City,MO,United States,North America,39.09972,-94.57833000000001,Actor,Film And Theatre,Arts,30,1349106,44970,22.4629
1213,5143,Gloria Stuart,Female,1910,Los Angeles,CA,United States,North America,34.02194,-118.48138999999999,Actor,Film And Theatre,Arts,40,3886075,97152,23.3228
66,7043,Humberto de Alencar Castelo Branco,Male,1897,Fortaleza,,Brazil,South America,-3.7183300000000004,-38.54278,Politician,Government,Institutions,29,884783,30510,22.176
10799,10414,Theodoros Zagorakis,Male,1971,Kavala,,Greece,Europe,40.93333,24.4,Soccer Player,Team Sports,Sports,27,541807,20067,16.5984
8488,8127,Sheryl Crow,Female,1962,Kennett,MO,United States,North America,36.23806,-90.05167,Singer,Music,Arts,37,6801085,183813,20.9813
8927,10987,Neven Subotic,Male,1988,Banja Luka,,Bosnia And Herzegovina,Europe,44.76667,17.183329999999998,Soccer Player,Team Sports,Sports,28,1975403,70550,14.9321
6650,7971,Martin Weinek,Male,1964,Leoben,,Austria,Europe,47.38167,15.097220000000002,Actor,Film And Theatre,Arts,71,243520,3430,21.2056
8447,3067,Giorgio Napolitano,Male,1925,Naples,,Italy,Europe,40.845,14.258329999999999,Politician,Government,Institutions,68,4409374,64844,24.4694
5016,5336,Otto Diels,Male,1876,Hamburg,,Germany,Europe,53.56528,10.001389999999999,Chemist,Natural Sciences,Science & Technology,37,220028,5947,23.2072
5642,8448,Alexander Haig,Male,1924,Bala Cynwyd,PA,United States,North America,40.0075,-75.23416999999998,Military Personnel,Military,Institutions,30,1703838,56795,20.5168
4304,4212,Ronnie James Dio,Male,1942,Portsmouth,NH,United States,North America,43.075559999999996,-70.76056,Musician,Music,Arts,42,12494580,297490,23.8327
10505,636,Julius Nepos,Male,430,Other,,Unknown,,41.9,12.5,Politician,Government,Institutions,50,900822,18016,26.6603
8948,11285,Bernard Parker,Male,1986,Boksburg,,South Africa,Africa,-26.2125,28.2625,Soccer Player,Team Sports,Sports,27,395099,14633,13.0867
1663,7528,William R. King,Male,1786,Sampson County,NC,United States,North America,34.99,-78.37,Politician,Government,Institutions,29,507794,17510,21.7508
5338,1901,Terah,Male,-1000,Other,,Unknown,,,,Religious Figure,Religion,Institutions,29,591223,20387,25.1915
4036,483,Giuseppe Garibaldi,Male,1807,Nice,,France,Europe,43.7034,7.2663,Politician,Government,Institutions,78,8267779,105997,26.999000000000002
2697,4210,Yemelyan Pugachev,Male,1740,Volgograd Oblast,,Russia,Europe,,,Social Activist,Activism,Public Figure,41,482378,11765,23.8327
1068,2533,Pierre Teilhard de Chardin,Male,1881,Orcines,,France,Europe,45.7833,3.0131,Philosopher,Philosophy,Humanities,40,2058456,51461,24.7649
9455,7580,Lisa Kudrow,Female,1963,Los Angeles,CA,United States,North America,34.15917,-118.50028,Actor,Film And Theatre,Arts,46,11117430,241683,21.6943
1317,4857,Max Brod,Male,1884,Prague,,Czech Republic,Europe,50.08333,14.416670000000002,Writer,Language,Humanities,38,637665,16781,23.4929
8888,6250,Albert Szent-Györgyi,Male,1893,Budapest,,Hungary,Europe,47.4925,19.051389999999998,Physician,Medicine,Science & Technology,44,9999192,227254,22.7022
1806,10228,Carrot Top,Male,1965,Rockledge,FL,United States,North America,28.325,-80.73278,Actor,Film And Theatre,Arts,34,3639278,107038,17.0594
1767,6390,Étienne-Jacques-Joseph-Alexandre MacDonald,Male,1765,Sedan,,France,Europe,49.7025,4.9411,Military Personnel,Military,Institutions,28,246065,8788,22.6189
7200,9912,Nani,Male,1986,Praia,,Cape Verde,Africa,14.918,-23.509,Soccer Player,Team Sports,Sports,56,5871681,104851,17.7479
